supplier,region,fiscal_year,fiscal_quarter,mill_produced_MT,mill_dispatched_MT,vaighai_offtake_est_MT,vaighai_purchased_MT,in_mir,in_purchase,our_share_of_dispatch_pct
Shree Vaidheeswaran Coir,Salem,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
Shree Vaidheeswaran Coir,Salem,2022,FQ2,0.0,0.0,0.0,0.0,True,False,
Shree Vaidheeswaran Coir,Salem,2022,FQ3,0.0,0.0,0.0,0.0,True,False,
Shree Vaidheeswaran Coir,Salem,2022,FQ4,0.0,0.0,0.0,0.0,True,False,
Shree Vaidheeswaran Coir,Salem,2023,FQ2,0.0,0.0,0.0,0.0,True,False,
Shree Vaidheeswaran Coir,Salem,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
Shree Vaidheeswaran Coir,Salem,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
Shree Vaidheeswaran Coir,Salem,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
Shree Vaidheeswaran Coir,Salem,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
Shree Vaidheeswaran Coir,Salem,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
Shree Vaidheeswaran Coir,Salem,2024,FQ4,0.0,0.0,0.0,0.0,True,False,
Shree Vaidheeswaran Coir,Salem,2025,FQ1,0.0,0.0,0.0,0.0,True,False,
Shree Vaidheeswaran Coir,Salem,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
Shree Vaidheeswaran Coir,Salem,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
"Shreenathji Enterprises,Bhuj",UNKNOWN,2014,FQ4,0.0,0.0,0.0,20.0,False,True,
Shri Devi Fibres,Salem,2021,FQ1,0.0,0.0,0.0,0.0,True,False,
Shri Devi Fibres,Salem,2021,FQ2,0.0,0.0,0.0,0.0,True,False,
Shri Devi Fibres,Salem,2021,FQ3,0.0,0.0,0.0,0.0,True,False,
Shri Devi Fibres,Salem,2021,FQ4,0.0,0.0,0.0,0.0,True,False,
Shri Devi Fibres,Salem,2022,FQ1,0.0,0.0,0.0,0.0,True,False,
Shri Devi Fibres,Salem,2022,FQ2,93.0,20.0,20.0,0.0,True,False,100.0
Shri Devi Fibres,Salem,2022,FQ3,20.0,10.0,0.0,0.0,True,False,0.0
Shri Devi Fibres,Salem,2022,FQ4,25.0,25.0,0.0,0.0,True,False,0.0
Shri Devi Fibres,Salem,2023,FQ2,20.0,20.0,0.0,0.0,True,False,0.0
Shri Devi Fibres,Salem,2023,FQ3,0.0,0.0,0.0,0.0,True,False,
Shri Devi Fibres,Salem,2023,FQ4,0.0,0.0,0.0,0.0,True,False,
Shri Devi Fibres,Salem,2024,FQ1,0.0,0.0,0.0,0.0,True,False,
Shri Devi Fibres,Salem,2024,FQ2,0.0,0.0,0.0,0.0,True,False,
Shri Devi Fibres,Salem,2024,FQ3,0.0,0.0,0.0,0.0,True,False,
Shri Devi Fibres,Salem,2024,FQ4,0.0,0.0,0.0,0.0,True,False,
Shri Devi Fibres,Salem,2025,FQ1,0.0,0.0,0.0,0.0,True,False,
Shri Devi Fibres,Salem,2025,FQ2,0.0,0.0,0.0,0.0,True,False,
Shri Devi Fibres,Salem,2026,FQ3,0.0,0.0,0.0,0.0,True,False,
Shri Lakshmi International,Pollachi,2016,FQ4,0.0,0.0,0.0,19.275,False,True,
Shri Lakshmi International,Pollachi,2017,FQ2,0.0,0.0,0.0,93.426,False,True,
